SP.ADO.TFRT,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,SH.IMM.MEAS,SI.DST.FRST.20,NY.GDP.DEFL.KD.ZG,SP.DYN.LE00.IN,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,SP.URB.GROW
24.258,..,..,12.87543872,..,4404.824321,4589.52441,1.71,..,82839905346,0.626154821,8220,..,80808471000,..,..,..,7.478059542,72.77390244,3.143248647,0,16.7,73523,..,754823120.1,..,0.123479645,9830358,..,..,..,..,72.43759,104.96783,1.00327,84.80814,..,..,..,..,0.340996897
22.6378,..,..,13.80705794,..,4623.389685,4826.564957,1.69,..,1.01E+11,2.841896578,9560,..,94084076921,..,..,..,4.42324973,72.69804878,3.261522061,0,15.9,..,..,956470520,..,0.09329996,9839534,..,..,..,..,74.49121,104.80211,1.00642,86.90569,..,..,..,..,0.302981544
21.0176,..,..,14.23923382,..,4906.085081,4976.777099,1.69,..,1.16E+11,2.341073038,11730,..,1.16E+11,..,..,..,4.505241951,73.19365854,3.261345018,0,15.2,..,..,1041822876,..,0.089882551,9848382,..,..,..,..,67.96523,104.07689,1.00971,88.10342,..,..,..,..,0.290728636
19.3974,..,..,13.72329627,..,4893.885351,4743.42206,1.68,..,1.27E+11,4.444054024,13980,..,1.38E+11,..,..,..,4.126596595,73.20707317,3.250195386,0,14.5,..,..,1139075073,..,0.110211166,9859242,..,..,..,..,68.04034,104.03979,1.01231,88.91199,..,..,..,..,0.304359707
17.7772,..,..,12.57955507,..,4910.953281,4415.358604,1.66,..,1.05E+11,-0.279283605,13190,..,1.30E+11,..,50,..,5.139197015,73.62170732,3.366049436,0,13.9,..,..,948875671.4,..,-0.002637154,9858982,..,..,..,..,74.23994,103.48176,1.01567,90.09132,..,..,..,..,0.158681433
16.157,75.25,..,11.92668478,..,4904.070015,4208.257802,1.61,..,92095926629,0.59498692,11180,..,1.10E+11,..,58,..,7.57041683,73.88804878,3.269944591,0,13.3,18478,..,837334533.7,..,-0.027176883,9856303,..,..,..,..,76.79476,102.84063,1.01364,92.08065,..,..,..,..,0.079543434
15.2026,..,..,10.31207942,81,5043.975356,4156.257407,1.57,..,87184238659,0.311842765,9430,..,92902069521,..,66,..,5.612849317,73.86902439,3.19141317,0,12.7,..,..,848768920.9,..,-0.007944471,9855520,..,..,..,..,71.67524,99.70972,1.02303,92.39892,..,..,..,..,0.096555707
14.2482,..,..,10.69696639,..,5285.543762,4334.902427,1.54,..,83349529880,2.466382618,8860,..,87358379634,..,74,..,5.438717559,74.40487805,3.007902449,0,12.2,..,..,780039001.5,..,-0.001501708,9855372,..,..,..,..,75.10009,98.88648,1.01727,95.30458,..,..,..,..,0.100814218
13.2938,..,..,10.59744025,..,5502.668409,4474.062993,1.51,..,86268264488,1.651792852,8820,..,86990551966,..,82,9.7,4.62774295,74.5202439,2.931233854,0,11.8,..,..,817282897.9,..,0.029786423,9858308,0.2,..,..,..,73.31643,98.27522,1.01886,97.74851,..,..,..,..,0.128864886
12.3394,..,..,10.43154171,..,5617.419822,4633.920017,1.54,..,1.20E+11,1.822762159,10170,..,1.00E+11,..,90,..,2.796780322,74.73170732,2.953772624,0.038253351,11.4,..,..,1098416260,..,0.035648851,9861823,..,..,..,..,72.09045,98.80319,1.01291,99.4001,..,..,..,..,0.132542984
11.385,..,100,10.44717278,..,5876.962998,4727.686395,1.54,..,1.49E+11,2.306659389,13090,..,1.29E+11,..,50,..,1.684110838,75.36585366,2.901794793,0.072649266,11,42556,..,1275191284,..,0.085252141,9870234,..,..,..,..,71.35023,99.95233,1.01402,99.75166,..,..,..,..,0.181015499
11.2718,..,..,10.13514385,..,6057.062732,4770.948398,1.57,..,1.62E+11,4.723208932,17010,..,1.68E+11,..,75,9.6,2.168990079,75.56585366,2.628748416,0.192328161,10.7,..,..,1430124512,..,0.317926245,9901664,0.5,..,..,..,73.08248,101.18807,1.01364,100.67177,..,..,..,..,0.410486859
11.1586,..,..,10.81351494,..,6205.76377,4798.926451,1.58,..,1.64E+11,3.469166805,18030,..,1.79E+11,..,75,..,4.797457875,75.63268293,2.460854324,0.308521613,10.3,..,..,2736618164,..,0.363247986,9937697,..,..,..,..,..,101.55944,1.01452,101.08852,..,..,..,..,0.454674686
11.0454,..,..,10.63967167,..,6380.31322,4809.867268,1.62,6670,2.05E+11,3.137402462,19310,18720,1.92E+11,1.87E+11,85,..,2.81240319,76.05195122,2.355440459,0.428519577,10,..,..,3583137695,..,0.298235706,9967379,..,..,..,..,..,101.05853,1.01689,101.38937,..,..,..,..,0.386473447
10.9322,..,..,11.09099988,..,6655.414381,5006.004706,1.66,6670,2.11E+11,1.833074279,20580,19710,2.06E+11,1.97E+11,67,..,2.876624542,76.19219512,2.287692847,0.512179707,9.6,..,..,3972553223,..,0.371593166,10004486,..,..,..,..,79.33482,100.28592,1.0193,101.67705,..,..,..,..,0.458708968
10.819,..,..,11.14648251,78.4,6850.663773,5040.67044,1.65,6670,2.35E+11,1.530654836,23170,20380,2.33E+11,2.05E+11,87,9.5,3.424524562,76.35121951,1.83233253,0.609837111,9.2,106947,..,4475618164,..,0.405713496,10045158,1,..,..,..,..,98.92967,1.0171,102.74649,..,..,..,..,0.489648012
10.6906,..,..,10.67503455,..,6881.072143,4902.269974,1.61,6670,2.25E+11,-0.96187309,23410,20780,2.36E+11,2.10E+11,70,..,3.993231805,76.34536585,1.735965893,0.66976167,8.7,..,..,4580757324,..,0.390638518,10084475,..,..,..,..,..,102.45771,1.03747,141.39991,..,..,..,..,0.473469732
10.5622,..,..,11.1051094,..,7176.240507,5186.186627,1.56,6670,2.45E+11,3.226971466,25090,22010,2.54E+11,2.23E+11,78,..,2.094305087,76.69170732,1.67714315,1.261047868,8.2,..,..,4612880859,..,0.308197074,10115603,..,..,..,..,..,101.82412,1.03794,144.50628,..,..,..,..,0.38889489
10.4338,..,..,11.08115205,..,7379.737079,5267.670671,1.56,6670,2.88E+11,2.384757207,27070,22900,2.74E+11,2.32E+11,85,8.6,1.220769452,76.84073171,1.565752151,2.309551893,7.6,..,..,4936722168,..,0.209436838,10136811,0.4,..,..,..,..,101.79541,1.04532,146.5033,..,..,25.6224194,..,0.289038165
10.3054,..,..,11.62383425,..,7527.688545,5536.471275,1.59,6670,2.79E+11,1.321478488,28550,23240,2.90E+11,2.36E+11,73,..,0.476592413,77.18731707,1.540102651,4.684160644,7.1,..,..,4947035645,..,0.195393176,10156637,..,..,..,..,..,102.01518,1.04336,146.36202,..,..,26.02989167,..,0.271829214
10.177,64.08333333,..,11.32885202,56.5,7701.612131,5523.459164,1.6,6670,2.53E+11,3.793644861,28450,24310,2.90E+11,2.47E+11,76,9,0.757636805,77.37073171,1.476975796,9.531632548,6.7,50870,..,4328916992,..,0.241991885,10181245,0.5,..,..,..,..,..,..,..,..,..,26.56702432,..,0.317332906
10.3316,..,..,11.60191455,..,7913.05858,5603.160264,1.6,6670,2.59E+11,1.961840751,26530,24960,2.71E+11,2.55E+11,80,..,1.805611072,77.47317073,1.463919265,17.1557654,6.4,..,..,4204201172,..,0.213527651,10203008,..,..,..,..,..,..,..,..,..,..,27.16304179,..,0.287787746
10.4862,..,99.3,11.17302675,..,7944.129807,5612.714676,1.62,6670,2.58E+11,3.542734277,25980,26030,2.66E+11,2.66E+11,82,..,0.598906708,77.6195122,1.385835559,31.07315732,6.1,..,..,4466878906,..,0.229189103,10226419,..,..,..,..,..,103.82362,1.04176,141.85725,..,..,27.00955315,..,0.300301132
10.6408,..,..,11.2296677,..,8247.677113,5669.358176,1.67,6672.999878,2.36E+11,3.716677113,25860,28500,2.65E+11,2.92E+11,82,8.4,2.014619622,77.72195122,1.341210276,54.74598263,5.8,..,..,4004603516,338.5485469,0.242517956,10251250,0.3,..,..,..,..,104.83442,1.05728,144.87628,..,30530,27.27474136,..,0.308431312
10.7954,..,..,11.13371551,75.6,8267.187216,5634.215487,1.67,6686.799927,2.37E+11,1.09961616,24430,29340,2.51E+11,3.02E+11,82,..,1.982805473,77.97317073,1.276504166,74.59042376,5.6,..,..,3933338623,339.7149934,0.343951158,10286570,..,..,..,..,..,104.07656,1.06342,153.80124,..,30530,26.78651211,..,0.402615693
10.95,56.125,..,10.3854951,..,8311.892679,5390.719733,1.65,6700.599976,2.57E+11,1.706889159,24000,30810,2.48E+11,3.18E+11,82,..,1.640003224,78.07560976,1.215712208,78.16562364,5.4,219560,..,4534638939,341.2412483,0.448268895,10332785,..,..,..,..,..,103.16723,1.06831,155.90697,..,30530,25.71234509,..,0.504840006
10.766,..,..,10.88211417,..,8411.900657,5590.025976,1.67,6714.400024,3.17E+11,1.037953053,27030,31490,2.80E+11,3.27E+11,82,8.5,1.850118415,78.12926829,1.214988156,82.59725088,5.2,..,..,5778136096,342.6728203,0.418641508,10376133,0.3,..,..,..,..,102.36091,1.05752,158.63028,..,30530,25.07661801,..,0.475187017
10.582,..,..,10.66129022,74.6,8576.223497,5592.98875,1.72,6728.200073,3.69E+11,3.571192891,32810,32480,3.42E+11,3.38E+11,82,8.4,1.915002217,78.87804878,1.149272139,87.13361692,5.1,..,..,6562530149,344.1590819,0.432788248,10421137,0.1,..,..,..,..,100.80021,1.05655,153.40534,..,30530,25.53796126,..,0.488278481
10.398,..,..,10.35539299,..,8509.997073,5555.615784,1.76,6742.000122,3.86E+11,2.32173738,37730,33590,3.95E+11,3.52E+11,88,8.7,2.083073887,78.9804878,1.091560058,91.0666428,4.9,..,..,6884305724,346.0573646,0.550055708,10478617,0.2,..,..,..,..,100.46234,1.06992,159.89013,..,30530,25.47132993,..,0.604479238
10.214,..,..,10.151039,..,8683.671285,5470.491824,1.8,6755.999756,4.08E+11,2.552353767,39900,35730,4.21E+11,3.77E+11,92,8.7,2.264703332,79.3804878,1.051239186,92.72939576,4.8,..,..,7268884910,348.347358,0.659558215,10547958,0.2,..,..,..,..,100.73419,1.07475,161.01921,..,30530,25.28775048,..,0.711907501
10.03,51.78333333,..,9.744777191,..,8614.679503,5336.963212,1.82,6770,4.70E+11,3.676918241,42700,37270,4.54E+11,3.96E+11,92,8.6,1.931684636,79.78292683,1.094535301,100.3790486,4.7,294270,..,8991846091,350.9147952,0.734330831,10625700,0.2,..,..,..,..,101.53422,1.07981,159.51427,..,30530,24.78853753,..,0.786651496
9.2298,..,..,9.751984809,..,8521.49674,5454.667159,1.85,6784.000244,5.15E+11,0.446916545,46470,38800,4.98E+11,4.16E+11,93,8.7,1.908857793,79.6804878,1.213898317,105.2227353,4.6,..,..,10479068217,353.6979194,0.789976845,10709973,0.1,..,..,..,..,102.15756,1.08786,158.74341,..,30530,25.25317483,..,0.841239516
8.4296,..,..,9.249615685,70.4,7903.955479,5196.581983,1.84,6797.999878,4.81E+11,-2.020725816,46840,38460,5.06E+11,4.15E+11,95,8.5,0.533161703,80.03414634,1.160039922,108.4282234,4.5,..,..,11090651437,356.555251,0.804599573,10796493,0.1,..,..,..,..,102.12756,1.08961,156.63837,..,30530,23.77797045,..,0.853791423
7.6294,..,..,10.17146522,..,8393.949623,5539.472223,1.86,6812.000122,4.81E+11,2.864285327,46950,40450,5.12E+11,4.41E+11,95,8.6,1.892085171,80.18292683,1.084632861,111.110074,4.5,..,..,10993669270,359.8278071,0.913639392,10895586,0.1,..,..,..,..,101.92424,1.08339,156.86153,..,30530,24.46424947,..,0.962809677
6.8292,..,..,9.054330011,..,8028.798731,5092.316147,1.81,6816.400146,5.23E+11,1.694497446,46400,41010,5.12E+11,4.53E+11,95,8.6,1.807315938,80.58536585,1.043506795,113.456517,4.4,..,..,11728548905,364.5397622,1.301002902,11038264,0.2,..,..,..,..,101.9468,1.0819,156.63317,..,30530,24.91758603,..,1.349117439
6.029,50.01666667,..,8.56287875,..,7988.524644,4845.488295,1.8,6820.800171,4.96E+11,0.739229905,47100,43270,5.23E+11,4.81E+11,96,8.7,1.961106566,80.38536585,1.03819328,111.077829,4.3,258672,..,11171452382,366.8075297,0.620163579,11106932,0.2,..,..,..,..,102.25605,1.08252,157.79477,..,30530,25.79275649,..,0.667241433
5.7534,..,..,8.689543091,66.75316634,7989.671853,4997.463306,1.76,6825.200195,5.22E+11,0.45922805,47880,44750,5.34E+11,4.99E+11,96,8.6,1.271272412,80.58780488,1.010348682,110.4106783,4.2,..,..,11695085498,368.5405218,0.471340144,11159407,0.1,..,..,..,..,103.82197,1.08219,160.91923,..,30530,26.15437284,..,0.517369105
5.4778,..,..,8.328159898,..,7709.123078,4708.221218,1.74,6829.60022,5.35E+11,1.57852323,47800,45870,5.36E+11,5.14E+11,96,8.6,0.98265541,81.28780488,0.978038255,113.4877626,4.1,..,..,12161003266,370.180218,0.443929288,11209057,0.1,..,..,..,..,103.64806,1.07985,162.29934,..,30530,26.05866999,..,0.488911944
5.2022,..,..,..,..,..,4687.787049,1.7,6834.000244,4.62E+11,2.032788973,45540,46870,5.13E+11,5.28E+11,96,8.6,1.33899648,80.99268293,0.921874932,113.1658212,4,..,..,10464912315,372.3314399,0.579446242,11274196,0.1,..,..,..,..,103.15581,1.08055,163.93472,..,30530,24.29639065,..,0.623385919
4.9266,..,..,..,..,..,..,1.68,6838.400269,4.76E+11,1.511106034,43440,48310,4.92E+11,5.47E+11,96,8.6,1.743246189,81.43902439,0.918616598,110.5368746,3.9,..,..,10786360682,374.2213342,0.506300002,11331422,0.1,..,..,..,..,103.31777,1.06966,161.03316,..,30530,22.76076911,24.57816225,0.550223217
4.651,..,..,..,..,..,..,1.65,..,5.03E+11,1.964192755,42720,50760,4.86E+11,5.77E+11,96,8.7,1.71810058,81.49268293,0.910370733,99.45303522,3.8,240000,..,11436486859,375.6657199,0.385228018,11375158,0.1,..,..,..,..,103.90557,1.07024,158.54185,..,30530,23.28169173,24.64917303,0.428116624
4.5704,..,..,..,..,..,..,1.65,..,5.43E+11,1.458405353,45910,51740,5.24E+11,5.91E+11,96,..,1.53355669,81.59512195,0.925790635,99.69668646,3.7,..,..,12313700384,377.2149273,0.509444678,11433256,..,..,..,..,..,..,..,..,..,30530,..,24.64917303,0.550262791
17.9102,..,..,6.39917962,..,1353.399443,1825.934253,3.12,..,12276734172,..,..,..,..,..,..,..,..,73.39268293,3.703901797,0,20.8,..,..,..,..,1.952179064,11486631,..,..,..,..,..,..,..,..,..,..,..,..,2.544703216
18.8006,..,..,6.520357665,..,1421.03353,1879.150201,3.22,..,13493833740,0.295546673,..,..,..,..,..,..,5.264058181,73.65268293,4.087283879,..,20.3,..,..,..,344.7485782,1.315294588,11638712,..,..,..,..,..,..,..,..,..,41530,..,..,1.762809541
19.691,..,..,7.060853797,..,1528.50037,2081.011621,3.18,..,14647057370,6.843507321,1220,..,14408058404,..,..,..,0.758713636,73.32390244,4.12277525,..,19.7,11589,..,..,349.6945794,1.424475067,11805689,..,..,..,..,..,..,..,..,..,41530,..,..,1.730569692
20.0906,..,..,7.623924888,..,1647.505935,2268.42789,3.19,..,15891241386,3.62462153,1310,..,15619276783,..,..,..,4.699470325,73.33707317,4.010834482,..,19.3,..,..,..,354.4421209,1.348491965,11965966,..,..,..,..,..,..,..,..,..,41530,..,..,1.651999057
20.4902,..,..,7.987673248,..,1778.740542,2349.083542,3.17,..,18699380731,8.274903931,1460,..,17737823955,..,..,..,8.677988753,73.70414634,3.932652684,..,18.8,..,..,..,359.2156398,1.337781332,12127120,..,..,..,..,..,..,..,..,..,41530,..,..,1.640372552
20.8898,..,..,8.174053896,..,1914.153151,2493.153897,3.04,..,21000586933,8.643094936,1700,..,20879346988,..,..,..,3.371800224,73.56878049,3.571290331,0,18.3,..,..,..,364.1804502,1.372661105,12294732,..,..,..,..,..,..,..,..,..,41530,..,..,1.67433598
21.2894,..,..,8.321531816,..,2088.188493,2605.566956,2.9,..,22867203317,2.741104335,1840,..,22886496013,..,..,..,5.98328851,73.51292683,3.370284285,..,17.9,..,..,..,368.9647808,1.305170731,12456251,..,..,..,..,..,..,..,..,..,41530,..,..,1.605929959
21.689,..,..,8.476054637,..,2243.653677,2762.802483,2.81,..,25087562181,5.280014747,2000,..,25230102768,..,..,..,4.207618676,73.80414634,3.523335806,..,17.4,54636,..,..,373.1694609,1.133144073,12598201,..,..,..,..,..,..,..,..,..,41530,..,..,1.43136806
21.133,..,..,8.920252219,..,2487.250113,3042.809658,2.72,..,27817605743,6.41613404,2230,..,28413648370,..,..,..,4.196662444,73.61268293,3.25633492,..,16.9,..,..,..,377.0651955,1.038546961,12729721,..,..,..,..,..,..,..,..,..,41530,..,..,1.335895748
20.577,..,..,9.00064816,59,2710.905682,3362.787219,2.75,..,34035946604,6.429449078,2550,..,32827993929,..,..,..,14.96251919,73.5395122,3.228928603,..,16.4,..,..,..,381.456872,1.157969109,12877984,..,..,..,..,..,..,..,..,..,41530,..,..,1.452798535
20.021,..,..,10.88580887,..,2948.339406,3765.567366,2.57,..,38164716869,6.140181521,2890,..,37651738182,..,..,..,5.644897289,73.58560976,2.866235554,0,15.8,..,..,133425415,386.212263,1.238932661,13038526,..,..,..,..,..,..,..,..,..,41530,..,..,1.534522539
19.465,..,..,10.67681011,..,3146.463257,3855.226766,2.36,..,44579122682,4.31698037,3290,..,43474047824,..,..,..,8.790029656,73.8095122,2.838829535,..,15.3,..,..,203130355.8,390.8322571,1.189133543,13194497,..,..,..,..,97.96949,101.33342,0.93956,75.38679,..,41530,..,..,1.593747865
18.909,..,..,11.83880977,..,3414.689007,4381.041795,2.15,..,54706557264,3.53387449,3850,..,51360789334,..,..,..,8.161620253,73.72707317,2.81854,..,14.7,186745,..,262031433.1,394.804295,1.01117285,13328593,..,..,..,..,95.91841,100.18875,0.94664,78.37656,..,41530,..,..,1.525088326
17.169,..,..,12.32545243,..,3612.310204,4613.271339,1.9,..,71840910058,5.444223134,5070,..,68174189545,..,..,..,8.481001372,74.14390244,2.70299725,..,14.1,..,..,367418853.8,398.0841825,0.827331016,13439322,..,..,..,..,95.71656,99.09472,0.9544,80.50901,..,41530,22.4606258,..,1.337022025
15.429,..,..,11.84534918,..,3735.237418,4501.414317,1.77,..,87243413477,3.438717857,6370,..,86311198046,..,..,..,12.89565294,74.53682927,2.653471661,..,13.6,..,..,347947174.1,401.2161137,0.78367225,13545056,..,..,..,..,94.58333,98.22417,0.95679,83.18765,..,41530,21.21627073,..,1.289181699
13.689,..,..,11.19687488,75,3773.140348,4318.726564,1.66,..,1.00E+11,0.002028727,7630,..,1.04E+11,..,..,..,8.095387806,74.49878049,2.843860129,0,13.1,..,..,334755615.2,404.8085012,0.891389955,13666335,..,..,..,..,94.37259,97.88492,0.95924,84.82801,..,41530,22.336713,..,1.392778388
11.949,..,..,12.31905294,..,4009.790303,4742.981742,1.63,..,1.09E+11,4.456309585,8350,..,1.15E+11,..,..,..,8.993235555,74.64707317,2.688909449,0,12.6,..,..,328868133.5,407.9987263,0.784993389,13774037,..,..,..,..,94.69279,98.91972,0.96683,88.56714,..,41530,22.30434383,..,1.282311528
10.209,..,..,11.85592809,73,4077.457107,4560.27312,1.58,..,1.27E+11,2.520440443,9100,..,1.26E+11,..,..,..,5.344652881,75.22146341,2.954457522,0,12.1,145804,..,400932647.7,410.4320201,0.594626001,13856185,..,..,..,..,93.76338,99.33774,0.96815,90.43821,..,41530,23.39492907,..,1.086341779
9.759,..,..,12.23297754,..,4251.131498,4662.605278,1.58,..,1.56E+11,2.696246773,10460,..,1.46E+11,..,..,..,5.334888954,75.14512195,2.747070531,0,11.6,..,..,446557281.5,412.9650474,0.615264577,13941700,..,..,..,..,92.59317,99.75303,0.97307,91.46008,..,41530,23.18971754,..,1.103016165
9.309,..,..,13.37862422,..,4403.106651,4868.635594,1.56,..,1.80E+11,2.014166192,12760,..,1.79E+11,..,..,..,4.77105968,75.60609756,2.840232828,0,11.2,..,..,550761962.9,415.8255332,0.690282252,14038270,..,..,..,..,92.06522,100.19802,0.97908,91.20178,..,41530,23.12002326,..,1.175667454
8.859,..,..,12.54494544,..,4364.160624,4548.824789,1.6,..,1.95E+11,1.341914197,14830,..,2.10E+11,..,91,..,6.225371739,75.74317073,2.784298566,0,10.9,..,..,604357360.8,419.1291469,0.791331808,14149800,..,..,..,..,92.79727,100.38784,0.98175,91.96008,..,41530,23.07480856,..,1.271286112
8.409,..,..,11.57815117,..,4292.700717,4269.41412,1.56,..,1.64E+11,-0.783611618,14000,..,2.00E+11,..,91,..,6.390092316,75.93439024,2.863119442,0,10.6,..,..,556271301.3,422.014455,0.686046798,14247208,..,..,..,..,97.54097,100.05591,0.98594,92.5395,..,41530,21.90411844,..,1.238995086
7.959,83.61818182,..,9.384833319,76.9,4237.777804,3785.115936,1.5,..,1.58E+11,-1.240756771,12350,..,1.77E+11,..,92,..,4.623655283,75.98853659,3.14147059,0,10.4,71525,..,656217773.4,423.9540877,0.458559864,14312690,..,..,..,..,99.49633,98.50322,0.98844,94.44885,..,41530,21.685928,..,1.081766991
7.747,..,..,9.623180022,..,4300.250503,3935.956879,1.47,..,1.53E+11,2.069958072,11070,..,1.59E+11,..,92,8.8,1.389072444,76.16414634,2.848584745,0,10.2,..,..,567021972.7,425.5648697,0.379222596,14367070,0.5,..,..,..,98.8557,96.54855,0.98992,97.41356,..,41530,20.78608679,..,0.995541418
7.535,..,..,10.05639192,..,4412.165074,4147.701528,1.49,..,1.44E+11,3.061679031,10730,..,1.55E+11,..,92,..,2.307108477,76.23317073,2.861724417,..,9.9,..,..,492894073.5,427.2574348,0.39693319,14424211,..,..,..,..,97.05544,95.00353,0.98963,100.92188,..,41530,20.15772631,..,1.006449385
7.323,..,..,10.20925607,72,4517.089587,4184.429814,1.51,..,1.44E+11,2.580179801,10330,..,1.50E+11,..,92,..,0.865883468,76.28463415,2.768218121,0.033071633,9.7,..,..,501530181.9,429.2545024,0.46632652,14491632,..,..,..,..,92.65478,94.61734,0.99544,101.68792,..,41530,20.34225055,..,1.067665912
7.111,..,..,9.956978312,..,4566.68477,4317.315591,1.55,..,2.01E+11,2.786975878,11690,..,1.70E+11,..,93,..,0.211700181,76.2704878,2.725119786,0.104824999,9.5,..,..,626001709,431.6433057,0.554957726,14572278,..,..,..,..,..,99.19976,0.98227,117.03937,..,41530,21.25864666,..,1.149718554
6.899,84.99090909,..,10.40360157,..,4722.933873,4387.670689,1.56,..,2.45E+11,1.931248519,14720,..,2.16E+11,..,93,9.7,-1.047634427,76.70512195,2.713467178,0.164820394,9.2,139748,..,753309448.2,434.3909064,0.634526879,14665037,0.2,..,..,..,..,100.9223,0.9813,118.24087,..,41530,22.53524002,..,1.222801435
6.9414,..,..,9.953506258,76.2,4924.155632,4321.10053,1.55,..,2.62E+11,3.44121889,18570,..,2.74E+11,..,94,..,0.819637974,76.8902439,2.610909468,0.223364797,8.9,..,..,814183776.9,437.2065758,0.646096228,14760094,..,..,..,..,..,102.64921,0.97248,117.48633,..,41530,22.6090817,..,1.22651866
6.9838,..,..,10.98402906,..,5052.627779,4323.85818,1.55,..,2.58E+11,4.420118027,19540,..,2.90E+11,..,94,..,1.348068338,76.73414634,2.517403906,0.376631242,8.6,..,..,768753540,439.8372927,0.599907213,14848907,..,..,..,..,..,103.19864,0.97386,117.19534,..,41530,21.89338929,..,1.172596587
7.0262,..,..,10.59447501,..,5218.202041,4394.54209,1.62,3450,3.18E+11,4.183222808,20320,19010,3.04E+11,2.84E+11,94,8.3,1.559751565,76.87804878,2.369019885,0.527882627,8.3,..,..,708941406.3,442.876481,0.688603823,14951510,1,..,0.1,..,..,102.92741,0.96999,118.26592,..,41530,23.28621811,..,1.255105461
7.0686,..,..,10.95929395,..,5327.476851,4603.733175,1.61,3465,3.28E+11,2.439134506,21280,20060,3.21E+11,3.02E+11,94,..,3.117049629,77,2.248531531,0.763383152,8,..,..,672398986.8,446.3802725,0.788031035,15069798,..,..,0.1,..,..,102.23717,0.97024,119.59077,..,41530,24.49111682,..,1.722731204
7.111,72.57272727,..,10.68378816,..,5441.655472,4502.54008,1.59,3480,3.63E+11,1.706070897,23520,20630,3.57E+11,3.13E+11,95,..,2.495740477,77.21707317,2.213002596,1.094563567,7.7,186409,..,792309875.5,449.7679502,0.756056593,15184166,..,..,0.1,..,..,97.36736,0.97031,121.03978,..,41530,23.63651011,..,2.03732043
6.9232,..,..,10.77817839,78.5,5494.112372,4510.582152,1.57,3495,3.54E+11,1.257552203,24040,21390,3.68E+11,3.27E+11,94,7.9,1.597508789,76.91658537,2.027829408,1.414723049,7.4,..,..,901634399.4,452.9137441,0.69699133,15290368,1,..,0.1,..,..,96.85743,0.98655,123.2094,..,41530,24.31606555,..,1.938137949
6.7354,..,..,10.74723845,..,5643.106948,4511.794963,1.57,3510,3.79E+11,2.961092431,25370,22510,3.90E+11,3.46E+11,94,..,2.062733537,77.37512195,1.913060975,2.088603642,7.1,..,..,984060730,455.6527844,0.602938474,15382838,..,..,0.1,..,..,107.19801,0.95443,140.69049,..,41530,21.84675626,..,1.808022817
6.5476,..,..,11.55535084,..,5719.061109,4780.412596,1.53,3525,4.52E+11,3.116035966,27690,23770,4.28E+11,3.67E+11,94,..,2.064623549,77.40463415,1.794240505,3.484646962,6.9,..,..,664928498.1,457.9089455,0.493927373,15459006,..,..,0.1,..,..,107.2268,0.96304,139.69827,..,41530,20.8701642,..,1.664066361
6.3598,..,..,11.96659804,..,5905.992197,5014.98883,1.53,3540,4.50E+11,3.498742209,29750,24890,4.62E+11,3.87E+11,96,..,1.040234321,77.43560976,1.756607736,6.528197347,6.7,..,..,697115591.6,460.0265995,0.461395748,15530498,..,..,0.1,..,..,107.35431,0.96045,137.37647,..,41530,21.47957925,..,1.59627352
6.172,59.15454545,..,11.42242905,..,6066.243238,4835.741945,1.56,3555,4.17E+11,4.329053322,29800,26270,4.65E+11,4.10E+11,96,..,2.642791978,77.79439024,1.659273183,10.96740917,6.5,178553,..,661403843,462.4007701,0.514767002,15610650,..,..,0.1,..,..,107.68104,0.96833,130.37103,..,41530,20.93776928,..,1.612732259
6.3648,..,100,11.36038153,75,6257.890883,4842.443938,1.63,3570,4.38E+11,4.663917223,28260,27630,4.44E+11,4.34E+11,96,..,2.080733615,77.88292683,1.580648061,21.28207244,6.4,..,..,631115240.8,465.2609301,0.616640531,15707209,..,..,0.1,..,..,108.17529,0.97092,127.20992,..,41530,20.70809927,..,1.68142954
6.5576,..,..,10.98308161,..,6349.319584,4730.229683,1.65,3585,4.47E+11,5.034048115,28670,29670,4.53E+11,4.69E+11,96,9.1,1.283370032,77.83658537,1.589825426,42.59701432,6.3,..,..,485618075.3,468.3675355,0.665493187,15812088,0.2,..,0.1,..,..,108.08065,0.96548,122.75279,..,41530,21.22066757,..,1.696704929
